UWI,WELLNAME,CYCLE_INDEX,STARTTIME,GAS_PER_DAY,PLUNGER_SPEED,FLOW_RATE_END_FLOW,AFTERFLOW_MINS,CL_END_FLOW,TUBING_PRESSURE_AVG_FLOW,CASING_PRESSURE_AVG_FLOW,WELL_VENT,LOAD_RATIO_PRIOR_OPEN,CSG_OVER_LINE,CYCLE_LENGTH,SHUTIN_LENGTH,FLOW_LENGTH,CAS_TUB_DIFF_MAX,CAS_TUB_DIFF_AVG,CAS_TUB_DIFF_MIN,CAS_TUB_DIFF_LAST,TUB_LINE_DIFF_MAX,TUB_LINE_DIFF_AVG,TUB_LINE_DIFF_MIN,AVG_BHP,AVG_BHP_SI,AVG_BHP_FLOW,GAS_PER_CYCLE,PLUNGER_TRAVEL_TIME,AVG_SLUG_HEIGHT,WELL_VENT_SEC,MIN_DP,MAX_DP,LEAKING_VALVE,LIFT_MINS,PLUNGER_FALL_TIME,AVG_TUB_MIN_LINE_FLOW_EXCESS,CASING_FLAT_MINS,FALL_EST_DIFF_MINS,PLUNGER_FALL_EXCESS,CSG_TUB_DIFF_MAX_SI,AVG_DP_FLOW,SLUG_ARRIVAL,SLUG_SIZE_LT_MAX,ARRIVAL_SENSOR_FAIL,CONSEC_NON_ARRIVALS,CAS_TUB_DIFF_MAX_SI,MAX_SLUG_SIZE,TUB_LT_LINE_SI_MINS,DP_FLOW_GT_115_MINS,DP_FLOW_GT_MACH_MINS,TUB_LINE_DIFF_MAX_SI,PLUNGER_FALL_EST_LIQUID,PLUNGER_FALL_EST_GAS,PLUNGER_FALL_EST_TOTAL_CSN,CSG_BUILD_RATE,SLUG_CHANGE_AT_OPEN,CSG_RISE_TOTAL_SI,LINE_PRESSURE_AVG_FLOW,SLUG_RATE_PER_DAY,OFF_TIME_LONG_PCENT,SLUG_SIZE_AT_OPEN,SLUG_PCENT_MAX_OPEN,TUB_CAS_ANNULUS_BRIDGE,PERCENT_ON_TIME_VENTING,LINE_PRESSURE_AVG_SI,CASING_DIFF,LINE_PRESSURE_JUMP_AT_OPEN,ARRIVAL_FAST_DRY,AVG_CSG_MIN_LINE,AVG_CSG_MIN_LINE_SHUTIN,GAS_IN_TUBING_BEFORE_OPEN,GAS_PRODUCED_BEFORE_ARRIVAL,GAS_RATIO_PRODUCED_OVER_STORED,FDT,FSPUDDATE,CASING_ID,TUBING_ID,TUBING_LENGTH_FT,CSG_LINE_DIFF_MAX_SI,PERCENT_CL_END_FLOW
3003922192,SAN JUAN 30-5 UNIT #14A,17,2021-01-15 12:17:18,46.55,0.0,105.1,0.0,210.82,61.23,102.78,,0.04,1.93,2821.0,2100.0,721.0,44.2,41.59,39.7,1.5,2.2,1.64,1.3,119.5,120.53,116.48,1.52,721.0,4.4,,4.3,103.9,0,12.0,19.0,1.64,9.3,6.3,1.22,28.3,4.74,1,1.0,1,1,28.3,618.0,0.0,0.0,1.0,50.9,0.4,23.3,28.7,0.15,-0.42,6.9,59.59,0.61,0.17,42.0,0.07,0,,97.0,,5.6,,48.37,50.06,0.865,,,44209.51201,29666.0,6.456,1.995,5830,52.4,50.0
3003922192,SAN JUAN 30-5 UNIT #14A,18,2021-01-15 13:04:19,20.95,1451.45,275.2,1.0,221.57,63.9,104.46,,0.02,1.92,4124.0,3822.0,302.0,41.1,40.43,39.7,1.2,2.3,2.3,2.3,121.69,121.95,118.38,1.0,241.0,2.8,,16.4,79.2,0,4.0,17.0,2.3,20.02,34.1,2.15,34.5,46.03,1,1.0,0,0,34.5,352.0,0.0,0.0,1.0,51.9,1.4,23.2,29.6,0.05,-0.15,9.2,61.6,0.21,0.53,33.0,0.09,0,,101.2,,5.1,0.0,50.21,50.76,0.885,0.823,0.93,44209.54466,29666.0,6.456,1.995,5830,53.4,124.0
3003922192,SAN JUAN 30-5 UNIT #14A,19,2021-01-15 14:13:03,51.17,1320.0,232.2,1.0,218.22,62.85,104.6,,0.03,1.93,2465.0,2140.0,325.0,41.7,41.18,40.3,1.4,2.7,2.35,2.0,120.91,121.32,118.54,1.46,265.0,3.2,,12.2,264.6,0,4.4,18.0,2.35,9.72,6.9,1.24,27.5,82.5,1,1.0,0,0,27.5,116.0,0.0,1.0,2.0,51.3,0.5,23.3,28.8,0.07,-0.36,6.6,60.5,0.35,0.2,39.0,0.34,0,,96.7,,10.6,0.0,48.3,49.17,0.872,1.311,1.5,44209.5924,29666.0,6.456,1.995,5830,52.7,106.0
3003922192,SAN JUAN 30-5 UNIT #14A,20,2021-01-15 14:54:08,46.9,0.0,93.4,0.0,216.44,61.99,103.05,,0.05,1.91,2837.0,2116.0,721.0,41.1,40.5,39.5,2.9,2.7,1.76,1.5,119.87,120.93,116.78,1.54,721.0,6.5,,2.8,113.4,0,12.0,9.0,1.76,10.4,6.4,1.22,28.8,3.56,1,1.0,1,1,28.8,152.0,0.0,0.0,1.0,49.2,0.6,23.3,28.9,0.15,-0.2,6.8,60.23,0.91,0.17,80.0,0.53,0,,100.2,,6.4,,46.41,47.75,0.859,,,44209.62093,29666.0,6.456,1.995,5830,52.2,43.0
3003922192,SAN JUAN 30-5 UNIT #14A,21,2021-01-15 15:41:25,31.68,1366.41,306.9,1.0,218.58,62.2,104.5,,0.1,1.96,2891.0,2574.0,317.0,42.5,42.07,41.4,4.9,2.5,2.5,2.5,120.76,121.03,118.43,1.06,256.0,12.2,,21.3,98.5,0,4.3,18.0,2.5,11.32,13.5,1.46,33.0,49.13,1,1.0,0,0,33.0,524.0,0.0,0.0,1.0,48.8,1.2,23.2,29.4,0.07,-0.14,7.4,59.7,1.49,0.33,136.0,0.26,0,,98.4,,5.9,0.0,47.97,48.31,0.839,0.844,1.01,44209.65376,29666.0,6.456,1.995,5830,53.7,140.0
3003922192,SAN JUAN 30-5 UNIT #14A,22,2021-01-15 16:29:36,27.65,1547.79,325.8,1.0,221.57,63.9,105.02,,,1.92,3812.0,3526.0,286.0,42.5,41.27,40.3,-0.5,2.5,2.5,2.5,122.07,122.33,119.02,1.22,226.0,0.0,,24.2,127.0,0,3.8,19.0,2.5,16.37,29.9,2.03,29.9,67.35,1,1.0,0,0,29.9,482.0,0.0,0.0,2.0,53.6,0.6,23.3,28.9,0.0,,9.0,61.4,0.0,0.51,3.0,0.01,0,,101.1,,6.9,0.0,48.77,49.22,,1.019,,44209.68722,29666.0,6.456,1.995,5830,53.1,147.0
3003922192,SAN JUAN 30-5 UNIT #14A,1,2021-01-16 00:14:33,43.29,1371.76,316.9,1.0,217.15,61.4,104.42,,0.07,2.0,2415.0,2100.0,315.0,42.5,42.33,42.0,3.4,2.2,2.2,2.2,120.36,120.65,118.34,1.21,255.0,8.3,,21.1,167.4,0,4.3,19.0,2.2,9.55,6.1,1.21,29.0,69.98,1,1.0,0,0,29.0,646.0,0.0,0.0,1.0,51.1,0.6,23.3,28.9,0.15,-0.15,6.9,59.2,1.07,0.17,94.0,0.15,0,,94.7,,8.0,0.0,48.41,48.9,0.85,1.004,1.18,44210.0101,29666.0,6.456,1.995,5830,54.7,146.0
3003922192,SAN JUAN 30-5 UNIT #14A,2,2021-01-16 00:54:48,35.15,1320.0,311.4,1.0,222.27,64.3,104.5,,0.08,1.86,2704.0,2378.0,326.0,41.1,40.2,39.5,3.9,2.2,2.2,2.2,120.51,120.77,118.43,1.1,265.0,9.5,,20.9,107.3,0,4.4,16.0,2.2,8.43,10.6,1.37,31.0,51.63,1,1.0,0,0,31.0,499.0,0.0,0.0,1.0,46.5,0.7,23.3,29.0,0.13,-0.03,8.0,62.1,1.28,0.28,108.0,0.22,0,,99.3,,5.6,0.0,47.98,48.65,0.85,0.902,1.06,44210.03806,29666.0,6.456,1.995,5830,50.4,140.0
3003922192,SAN JUAN 30-5 UNIT #14A,3,2021-01-16 01:39:52,37.81,1335.11,256.5,1.0,217.15,61.95,104.48,,0.08,1.96,2422.0,2100.0,322.0,42.3,41.85,41.5,4.2,2.4,2.1,1.8,120.13,120.42,118.41,1.06,262.0,9.7,,7.6,56.1,0,4.4,10.0,2.1,9.87,6.1,1.21,30.1,30.0,1,1.0,0,0,30.1,610.0,0.0,0.0,0.0,49.3,0.6,23.3,28.9,0.1,-0.17,7.3,59.85,1.43,0.17,116.0,0.19,0,,95.9,,19.5,0.0,47.69,48.58,0.843,0.846,1.0,44210.06935,29666.0,6.456,1.995,5830,53.6,118.0
3003922192,SAN JUAN 30-5 UNIT #14A,4,2021-01-16 02:20:14,42.42,1350.58,275.0,1.0,221.22,63.7,104.94,,0.11,1.86,2505.0,2186.0,319.0,40.5,39.7,39.2,5.5,2.1,2.1,2.1,120.31,120.51,118.93,1.23,259.0,13.2,,27.9,167.9,0,4.3,19.0,2.1,10.67,7.4,1.26,28.7,65.7,1,1.0,0,0,28.7,635.0,0.0,0.0,1.0,44.8,0.7,23.3,29.0,0.1,-0.07,7.3,61.6,1.72,0.19,152.0,0.24,0,,98.2,,7.2,0.0,48.09,48.87,0.831,0.975,1.17,44210.09738,29666.0,6.456,1.995,5830,50.8,124.0
3003922192,SAN JUAN 30-5 UNIT #14A,5,2021-01-16 03:01:59,37.52,1355.81,267.6,1.0,219.82,63.4,104.55,,0.04,1.91,2418.0,2100.0,318.0,41.7,40.75,40.1,1.9,2.3,2.15,2.0,120.04,120.3,118.49,1.05,258.0,4.8,,15.3,61.9,0,4.3,10.0,2.15,7.98,6.5,1.23,28.9,29.6,1,1.0,0,0,28.9,590.0,0.0,0.0,0.0,50.1,0.2,23.3,28.5,0.15,0.0,7.5,61.25,0.71,0.2,53.0,0.09,0,,95.0,,5.2,0.0,47.28,47.75,0.864,0.763,0.88,44210.12638,29666.0,6.456,1.995,5830,52.2,122.0
3003922192,SAN JUAN 30-5 UNIT #14A,6,2021-01-16 03:42:17,35.82,1388.1,266.1,1.0,217.87,61.8,104.1,,0.08,1.91,2412.0,2100.0,312.0,41.6,41.2,40.5,4.0,1.9,1.9,1.9,120.02,120.31,117.98,1.0,252.0,10.2,,23.2,82.6,0,4.2,9.0,1.9,8.28,6.2,1.22,28.7,41.83,1,1.0,0,0,28.7,640.0,0.0,0.0,1.0,48.2,0.5,23.3,28.8,0.2,-0.04,7.3,59.9,1.43,0.17,111.0,0.17,0,,96.0,,6.1,0.0,48.43,49.1,0.843,0.795,0.94,44210.15436,29666.0,6.456,1.995,5830,52.6,122.0
3003922192,SAN JUAN 30-5 UNIT #14A,7,2021-01-16 04:22:29,35.29,1416.19,329.6,1.0,221.22,63.7,104.96,,0.04,1.86,2546.0,2239.0,307.0,40.9,40.73,40.5,1.5,2.2,2.2,2.2,120.26,120.43,118.95,1.04,247.0,4.8,,26.0,52.8,0,4.1,9.0,2.2,9.8,8.7,1.3,28.3,39.08,1,1.0,0,0,28.3,635.0,0.0,0.0,0.0,48.9,0.3,23.3,28.6,0.15,-0.31,7.3,61.5,0.68,0.21,42.0,0.07,0,,97.8,,13.0,0.0,47.33,48.05,0.864,0.802,0.93,44210.18228,29666.0,6.456,1.995,5830,50.9,149.0
3003922192,SAN JUAN 30-5 UNIT #14A,8,2021-01-16 05:04:55,40.6,1433.61,296.1,1.0,220.52,62.45,104.37,,0.08,1.84,2405.0,2100.0,305.0,42.6,41.73,40.9,3.4,2.2,1.9,1.6,119.99,120.29,118.28,1.13,244.0,9.2,,16.3,52.6,0,4.1,9.0,1.9,8.92,6.2,1.22,29.9,29.78,1,1.0,0,0,29.9,635.0,0.0,0.0,0.0,46.3,0.5,23.3,28.8,0.15,-0.1,7.3,60.55,1.44,0.17,94.0,0.15,0,,97.3,,3.2,0.0,47.36,47.81,0.846,0.693,0.82,44210.21175,29666.0,6.456,1.995,5830,50.5,134.0
3003922192,SAN JUAN 30-5 UNIT #14A,1,2021-01-18 00:09:30,22.98,1534.21,391.5,1.0,225.22,66.0,105.8,,0.01,1.87,3496.0,3208.0,288.0,39.6,39.3,39.0,0.3,2.8,2.8,2.8,121.88,122.07,119.91,0.93,228.0,1.2,,30.9,81.5,0,3.8,18.0,2.8,14.97,35.5,1.86,27.9,42.8,1,1.0,0,0,27.9,518.0,0.0,0.0,1.0,51.2,0.5,23.3,28.8,0.1,-0.43,8.6,63.2,0.0,0.65,8.0,0.02,0,,100.3,,4.4,0.0,48.89,49.35,0.893,0.692,0.77,44212.0066,29666.0,6.456,1.995,5830,51.8,174.0
3003922192,SAN JUAN 30-5 UNIT #14A,2,2021-01-18 01:07:46,35.58,1433.61,345.4,1.0,221.22,63.7,104.88,,0.0,1.87,2404.0,2100.0,304.0,41.7,40.9,40.1,0.2,2.2,2.2,2.2,120.8,121.08,118.86,0.99,244.0,0.5,,10.5,77.1,0,4.1,19.0,2.2,10.77,16.0,1.23,27.1,39.98,1,1.0,0,0,27.1,36.0,0.0,0.0,1.0,50.8,0.1,23.3,28.4,0.13,-0.65,7.0,61.5,0.0,0.46,6.0,0.17,0,,94.2,,12.1,0.0,47.78,48.58,0.883,0.759,0.86,44212.04706,29666.0,6.456,1.995,5830,51.0,156.0
3003922192,SAN JUAN 30-5 UNIT #14A,3,2021-01-18 01:47:50,37.16,1355.81,252.3,1.0,218.58,62.75,104.4,,0.05,1.93,2418.0,2100.0,318.0,41.7,41.15,40.7,2.7,2.4,2.15,1.9,120.2,120.53,118.32,1.04,258.0,6.0,,9.4,62.1,0,4.3,12.0,2.15,10.83,6.2,1.22,29.9,31.02,1,1.0,0,0,29.9,136.0,0.0,0.0,1.0,50.1,0.5,23.3,28.8,0.1,-0.2,7.8,60.6,0.71,0.17,75.0,0.55,0,,96.2,,16.4,0.0,48.15,49.17,0.857,0.864,1.01,44212.07488,29666.0,6.456,1.995,5830,52.8,115.0
3003922192,SAN JUAN 30-5 UNIT #14A,4,2021-01-18 02:28:08,41.73,1305.22,252.8,1.0,219.82,63.7,104.43,,0.05,1.84,2588.0,2259.0,329.0,40.9,40.18,39.7,2.3,2.4,2.05,1.7,120.4,120.73,118.35,1.25,268.0,6.0,,12.5,87.7,0,4.5,18.0,2.05,9.78,19.7,1.3,28.3,45.18,1,1.0,0,0,28.3,502.0,0.0,0.0,1.0,47.7,0.6,23.3,28.9,0.05,-0.18,7.1,61.65,0.67,0.53,64.0,0.13,0,,98.8,,10.8,0.0,47.26,48.14,0.861,1.088,1.26,44212.10287,29666.0,6.456,1.995,5830,50.9,115.0
3003922192,SAN JUAN 30-5 UNIT #14A,5,2021-01-18 03:11:16,46.38,0.0,92.2,0.0,216.44,62.44,103.0,,0.05,1.86,3074.0,2353.0,721.0,41.9,40.16,38.9,2.4,2.2,1.36,1.1,119.95,120.94,116.73,1.65,721.0,5.3,,3.2,128.2,0,12.0,8.0,1.36,11.48,10.4,1.36,28.1,4.08,1,1.0,1,1,28.1,493.0,0.0,0.0,1.0,48.6,0.5,23.3,28.8,0.1,-0.16,7.4,61.08,0.56,0.25,67.0,0.14,0,,95.4,,6.4,,47.44,49.21,0.863,,,44212.13282,29666.0,6.456,1.995,5830,52.8,43.0
3003922192,SAN JUAN 30-5 UNIT #14A,6,2021-01-18 04:02:30,30.41,1421.95,293.0,1.0,215.72,60.7,104.65,,0.13,1.91,2614.0,2308.0,306.0,43.8,43.08,42.6,6.3,2.1,2.05,2.0,120.17,120.42,118.6,0.92,246.0,15.0,,18.6,56.2,0,4.1,10.0,2.05,10.97,9.2,1.31,32.4,28.26,1,1.0,0,0,32.4,568.0,0.0,0.0,0.0,45.6,1.1,23.2,29.3,0.15,-0.11,6.9,58.65,1.98,0.23,175.0,0.31,0,,97.8,,3.1,0.0,47.96,48.19,0.824,0.73,0.89,44212.1684,29666.0,6.456,1.995,5830,51.9,136.0
3003922192,SAN JUAN 30-5 UNIT #14A,7,2021-01-18 04:46:04,31.08,1388.1,278.2,1.0,219.82,63.1,104.7,,0.06,1.88,2585.0,2273.0,312.0,41.5,40.85,40.5,2.8,2.2,2.05,1.9,120.24,120.5,118.66,0.93,252.0,6.5,,16.4,55.4,0,4.2,20.0,2.05,10.95,17.9,1.32,27.5,27.7,1,1.0,0,0,27.5,635.0,0.0,0.0,0.0,48.4,0.4,23.3,28.7,0.15,-0.12,7.5,61.05,1.0,0.48,78.0,0.12,0,,100.9,,4.2,0.0,47.86,48.42,0.857,0.739,0.86,44212.19866,29666.0,6.456,1.995,5830,51.2,127.0
3003922192,SAN JUAN 30-5 UNIT #14A,8,2021-01-18 05:29:09,37.18,1276.64,267.4,1.0,220.17,63.1,104.5,,0.06,1.87,2510.0,2176.0,334.0,40.7,40.1,39.4,2.4,1.7,1.7,1.7,120.26,120.51,118.43,1.08,274.0,6.5,,18.1,102.8,0,4.6,20.0,1.7,9.42,16.3,1.27,27.0,46.7,1,1.0,0,0,27.0,596.0,0.0,0.0,1.0,48.2,0.3,23.3,28.6,0.1,-0.19,7.3,61.4,1.03,0.44,67.0,0.11,0,,97.1,,5.7,0.0,47.55,48.19,0.857,0.85,0.99,44212.22858,29666.0,6.456,1.995,5830,50.6,121.0
3003922192,SAN JUAN 30-5 UNIT #14A,9,2021-01-18 06:10:59,37.22,1382.61,267.2,1.0,217.15,62.15,104.48,,0.04,1.93,2414.0,2100.0,314.0,41.6,41.38,41.1,1.9,2.4,2.1,1.8,119.91,120.17,118.41,1.04,253.0,4.4,,14.1,63.4,0,4.2,9.0,2.1,9.98,6.4,1.22,29.3,30.46,1,1.0,0,0,29.3,635.0,0.0,0.0,1.0,50.6,0.3,23.3,28.6,0.1,-0.13,7.3,60.05,0.72,0.17,53.0,0.08,0,,94.5,,4.8,0.0,48.47,49.06,0.862,0.765,0.89,44212.25763,29666.0,6.456,1.995,5830,52.5,123.0
3003922192,SAN JUAN 30-5 UNIT #14A,10,2021-01-18 06:51:13,35.42,1267.39,267.2,1.0,220.87,63.5,104.18,,0.08,1.87,2439.0,2103.0,336.0,40.2,40.0,39.9,3.6,1.8,1.8,1.8,119.99,120.27,118.07,1.0,276.0,9.2,,17.1,76.7,0,4.6,16.0,1.8,8.27,19.1,1.22,28.1,38.03,1,1.0,0,0,28.1,496.0,0.0,0.0,1.0,46.9,0.5,23.3,28.8,0.2,-0.1,7.1,61.7,1.42,0.54,100.0,0.2,0,,98.1,,4.8,0.0,47.23,47.9,0.845,0.767,0.91,44212.28557,29666.0,6.456,1.995,5830,50.7,121.0
3003922192,SAN JUAN 30-5 UNIT #14A,11,2021-01-18 07:31:52,41.81,1350.58,263.8,1.0,218.93,62.95,104.4,,0.05,1.9,2418.0,2100.0,318.0,41.5,40.9,40.5,2.6,2.2,2.0,1.8,119.91,120.18,118.32,1.17,259.0,5.6,,14.9,52.9,0,4.3,20.0,2.0,9.87,15.0,1.22,29.5,32.96,1,1.0,0,0,29.5,660.0,0.0,0.0,0.0,49.1,0.4,23.3,28.7,0.1,-0.08,7.3,60.95,0.71,0.43,72.0,0.11,0,,94.3,,11.2,0.0,47.67,48.54,0.857,0.934,1.09,44212.3138,29666.0,6.456,1.995,5830,51.7,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,12,2021-01-18 08:12:10,34.76,1399.2,266.7,1.0,217.15,61.4,103.92,,0.07,1.97,2411.0,2101.0,310.0,42.0,41.67,41.3,3.8,2.1,2.1,2.1,119.95,120.26,117.77,0.97,250.0,9.2,,19.2,79.5,0,4.2,12.0,2.1,8.18,6.1,1.21,27.9,40.0,1,1.0,0,0,27.9,496.0,0.0,0.0,1.0,49.9,0.6,23.3,28.9,0.2,-0.05,7.3,59.3,1.43,0.17,105.0,0.21,0,,97.5,,5.1,0.0,47.98,48.47,0.846,0.765,0.9,44212.34178,29666.0,6.456,1.995,5830,53.7,123.0
3003922192,SAN JUAN 30-5 UNIT #14A,13,2021-01-18 08:52:21,37.05,1320.0,280.6,1.0,221.22,63.7,104.14,,0.04,1.91,2425.0,2100.0,325.0,41.1,40.3,39.7,1.9,2.1,2.1,2.1,119.92,120.19,118.02,1.04,265.0,4.8,,17.3,99.1,0,4.4,20.0,2.1,7.35,15.0,1.22,28.3,46.48,1,1.0,0,0,28.3,535.0,0.0,0.0,1.0,50.0,0.3,23.3,28.6,0.25,-0.04,7.3,61.6,0.71,0.43,53.0,0.1,0,,99.1,,5.7,0.0,47.1,47.7,0.864,0.839,0.97,44212.36969,29666.0,6.456,1.995,5830,51.9,127.0
3003922192,SAN JUAN 30-5 UNIT #14A,14,2021-01-18 09:32:46,34.65,1355.81,260.7,1.0,218.58,62.85,104.33,,0.06,1.91,2419.0,2101.0,318.0,42.1,41.25,40.5,2.8,2.3,2.15,2.0,119.95,120.24,118.24,0.97,258.0,7.4,,9.3,48.9,0,4.3,8.0,2.15,7.78,6.1,1.21,29.3,27.72,1,1.0,0,0,29.3,704.0,0.0,0.0,0.0,49.0,0.6,23.3,28.9,0.15,-0.17,7.1,60.7,1.07,0.17,78.0,0.11,0,,95.8,,12.2,0.0,47.71,48.57,0.852,0.814,0.96,44212.39775,29666.0,6.456,1.995,5830,52.2,119.0
3003922192,SAN JUAN 30-5 UNIT #14A,15,2021-01-18 10:13:05,40.34,0.0,95.1,0.0,215.0,62.14,103.51,,0.06,1.86,2870.0,2149.0,721.0,42.7,40.99,39.1,2.4,2.2,1.65,1.3,119.63,120.43,117.3,1.34,721.0,6.9,,3.0,53.3,0,12.0,9.0,1.65,7.9,6.9,1.24,28.3,4.02,1,1.0,1,1,28.3,657.0,0.0,0.0,0.0,49.8,0.6,23.3,28.9,0.25,-0.25,7.3,60.49,0.9,0.2,67.0,0.1,0,,98.2,,5.8,,47.26,48.69,0.857,,,44212.42575,29666.0,6.456,1.995,5830,53.1,44.0
3003922192,SAN JUAN 30-5 UNIT #14A,16,2021-01-18 11:00:55,36.42,0.0,80.5,0.1,212.65,58.78,103.25,,0.11,1.92,3013.0,2292.0,721.0,44.4,43.85,42.6,5.4,2.1,1.59,1.3,119.65,120.47,117.01,1.27,713.0,12.7,,2.3,62.1,0,11.9,19.0,1.59,11.12,19.2,1.3,32.4,2.88,1,1.0,1,2,32.4,258.0,0.0,0.0,1.0,46.8,1.0,23.3,29.3,0.15,-0.09,6.9,57.19,1.43,0.5,150.0,0.58,0,,100.7,,4.6,,47.08,47.59,0.833,,,44212.45897,29666.0,6.456,1.995,5830,52.2,38.0
3003922192,SAN JUAN 30-5 UNIT #14A,17,2021-01-18 11:51:08,20.66,1611.98,380.2,1.0,223.66,65.1,106.2,,,1.93,4641.0,4363.0,278.0,41.8,40.97,40.2,-0.7,3.1,3.1,3.1,122.62,122.78,120.36,1.11,217.0,0.0,,22.8,79.7,0,3.6,17.0,3.1,20.85,55.7,2.5,28.9,49.05,1,1.0,0,0,28.9,158.0,0.0,0.0,1.0,54.4,0.8,23.3,29.1,0.1,,8.8,62.0,0.0,0.77,3.0,0.02,0,,100.8,,19.7,0.0,49.94,50.5,,0.853,,44212.49384,29666.0,6.456,1.995,5830,53.7,170.0
3003922192,SAN JUAN 30-5 UNIT #14A,18,2021-01-18 13:08:29,38.44,1439.51,289.3,1.0,220.87,63.5,104.54,,,1.93,2450.0,2147.0,303.0,42.3,41.17,40.1,-0.3,2.3,2.3,2.3,121.27,121.66,118.48,1.09,243.0,0.0,,20.4,106.2,0,4.1,19.0,2.3,11.27,16.8,1.26,26.5,55.48,1,,0,0,26.5,330.0,0.0,0.0,1.0,53.2,0.2,23.3,28.5,0.1,,7.0,61.2,0.0,0.48,0.0,,0,,95.7,,6.1,0.0,49.28,50.08,,0.903,,44212.54756,29666.0,6.456,1.995,5830,52.9,131.0
3003922192,SAN JUAN 30-5 UNIT #14A,19,2021-01-18 13:49:19,32.53,1310.11,258.9,1.0,224.35,66.35,104.97,,0.02,1.89,2762.0,2435.0,327.0,40.3,38.65,37.4,1.2,2.8,2.55,2.3,121.09,121.41,118.96,1.04,267.0,2.8,,9.2,62.1,0,4.5,19.0,2.55,10.9,21.6,1.41,28.4,31.62,1,1.0,0,0,28.4,443.0,0.0,0.0,0.0,50.7,0.5,23.3,28.8,0.05,-0.15,7.8,63.8,0.31,0.54,33.0,0.07,0,,98.0,,6.4,0.0,48.44,49.26,0.878,0.86,0.98,44212.57591,29666.0,6.456,1.995,5830,51.9,115.0
3003922192,SAN JUAN 30-5 UNIT #14A,20,2021-01-18 14:35:21,36.53,1325.0,301.2,1.0,223.66,65.1,104.82,,0.02,1.9,2791.0,2467.0,324.0,39.4,39.03,38.7,1.2,2.6,2.6,2.6,121.18,121.47,118.79,1.18,264.0,2.3,,18.5,132.2,0,4.4,14.0,2.6,12.47,12.3,1.43,27.7,63.15,1,1.0,0,0,27.7,413.0,0.0,0.0,2.0,50.8,0.5,23.3,28.8,0.13,-0.25,7.4,62.5,0.31,0.29,33.0,0.08,0,,93.7,,7.1,0.0,49.16,50.01,0.879,0.971,1.1,44212.60788,29666.0,6.456,1.995,5830,52.6,135.0
3003922192,SAN JUAN 30-5 UNIT #14A,21,2021-01-18 15:21:52,34.67,1507.76,301.3,1.0,219.82,62.9,104.16,,0.02,1.88,2891.0,2598.0,293.0,43.2,41.87,40.3,0.8,2.4,2.4,2.4,121.16,121.52,118.04,1.16,232.0,1.8,,21.2,89.7,0,3.9,19.0,2.4,11.17,24.3,1.5,28.7,53.25,1,1.0,0,0,28.7,369.0,0.0,0.0,2.0,50.8,0.5,23.3,28.8,0.1,-0.21,8.0,60.5,0.3,0.55,22.0,0.06,0,,94.3,,5.3,0.0,48.5,49.05,0.885,0.894,1.01,44212.64019,29666.0,6.456,1.995,5830,52.3,137.0
3003922192,SAN JUAN 30-5 UNIT #14A,22,2021-01-18 16:10:03,34.86,1305.22,263.0,1.0,219.46,62.7,103.76,,0.04,1.93,2429.0,2100.0,329.0,40.9,40.63,40.3,2.0,2.1,2.1,2.1,120.54,120.96,117.59,0.98,268.0,5.1,,14.5,78.3,0,4.5,18.0,2.1,8.05,17.0,1.22,27.5,43.3,1,1.0,0,0,27.5,488.0,0.0,0.0,1.0,50.9,0.5,23.3,28.8,0.07,-0.18,7.4,60.6,0.71,0.49,55.0,0.11,0,,99.1,,4.8,0.0,48.83,49.61,0.865,0.794,0.92,44212.67365,29666.0,6.456,1.995,5830,52.9,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,23,2021-01-18 16:50:32,35.35,1253.76,285.1,1.0,221.92,64.1,104.26,,0.06,1.86,2542.0,2203.0,339.0,40.9,40.13,39.3,2.7,2.3,2.3,2.3,120.44,120.75,118.16,1.04,279.0,7.2,,17.0,84.0,0,4.7,16.0,2.3,9.25,20.7,1.27,29.5,46.03,1,1.0,0,0,29.5,671.0,0.0,0.0,1.0,47.8,0.6,23.3,28.9,0.07,-0.25,7.4,61.8,1.02,0.57,75.0,0.11,0,,97.2,,5.0,0.0,47.79,48.51,0.857,0.835,0.97,44212.70176,29666.0,6.456,1.995,5830,52.2,128.0
3003922192,SAN JUAN 30-5 UNIT #14A,24,2021-01-18 17:32:54,35.19,1290.77,263.0,1.0,218.58,62.95,104.55,,0.08,1.92,2431.0,2100.0,331.0,42.7,41.53,40.7,4.0,2.8,2.5,2.2,120.21,120.5,118.49,0.99,271.0,9.7,,0.3,55.6,0,4.5,16.0,2.5,8.9,19.0,1.21,30.5,29.08,1,1.0,0,0,30.5,493.0,0.0,0.0,0.0,49.7,0.7,23.3,29.0,0.15,-0.09,7.5,60.45,1.42,0.54,111.0,0.23,0,,94.8,,6.7,0.0,48.46,49.03,0.846,0.74,0.87,44212.73118,29666.0,6.456,1.995,5830,54.1,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,25,2021-01-18 18:13:25,37.54,1310.11,308.9,1.0,220.52,63.3,104.5,,0.07,1.85,2670.0,2343.0,327.0,41.1,40.77,40.3,3.0,2.4,2.4,2.4,120.55,120.83,118.43,1.16,267.0,7.8,,22.0,118.8,0,4.5,16.0,2.4,11.47,23.1,1.35,30.1,56.15,1,1.0,0,0,30.1,651.0,0.0,0.0,1.0,47.3,0.7,23.3,29.0,0.1,-0.25,7.3,60.9,0.97,0.59,83.0,0.13,0,,100.4,,5.6,0.0,47.68,48.24,0.854,0.918,1.07,44212.75932,29666.0,6.456,1.995,5830,50.3,140.0
